"season","week","tm_home","tm_away","line_home","pts_home","pts_away","tm_winner_straight","tm_winner_spread","line_1","line_2","tm_1","tm_2","pts_1","pts_2","pd_1","pd_2","wp_eoy_1","pftd_1","patd_1","pdtd_1","wptd_1","w_lastn_1","pd_lastn_1","pd_wlastn_1","wp_lastn_1","wp_wlastn_1","wp_eoy_2","pftd_2","patd_2","pdtd_2","wptd_2","w_lastn_2","pd_lastn_2","pd_wlastn_2","wp_lastn_2","wp_wlastn_2","wp_eoy_diff","pftd_diff","patd_diff","pdtd_diff","wptd_diff","wp_lastn_diff","wp_wlastn_diff","pd_lastn_diff","pd_wlastn_diff"
2000,3,"CLE","PIT",2.5,23,20,"CLE","CLE",-2.5,2.5,"PIT","CLE",20,23,-3,3,56.2,0,16,-16,0,2,-4.7,-7.81818181818182,0.2,0.163636363636364,18.8,15.5,17,-1.5,0.5,2,-10,-6.70909090909091,0.2,0.218181818181818,37.4,-15.5,-1,1.5,-0.5,0,-0.0545454545454545,5.3,-1.10909090909091
2000,3,"KAN","SDG",-4.5,42,10,"KAN","KAN",4.5,-4.5,"SDG","KAN",10,42,-32,32,6.2,16.5,18.5,-2,0,4,-1.2,0.581818181818182,0.4,0.436363636363636,43.8,14,22,-8,0,4,-1.9,-2.2,0.4,0.327272727272727,-37.6,2.5,-3.5,8,0,0,0.109090909090909,0.7,2.78181818181818
2000,3,"SEA","NOR",-6,20,10,"SEA","SEA",-6,6,"SEA","NOR",20,10,10,-10,37.5,17,30,-13,0,2,-4.9,-6.54545454545455,0.2,0.127272727272727,61.1,19,20.5,-1.5,0.5,3,-12.1,-11.8909090909091,0.3,0.327272727272727,-23.6,-2,9.5,1.5,-0.5,-0.1,-0.2,7.2,5.34545454545454
2000,3,"STL","SFO",-17,41,24,"STL","na",17,-17,"SFO","STL",24,41,-17,17,37.5,25,37,-12,0,1,-9.8,-8.69090909090909,0.1,0.0909090909090909,58.8,39,35,4,1,9,9.7,7.25454545454545,0.9,0.909090909090909,-21.3,-14,2,-4,-1,-0.8,-0.818181818181818,-19.5,-15.9454545454545
2000,3,"STL","SFO",-17,41,24,"STL","na",-17,17,"STL","SFO",41,24,17,-17,58.8,39,35,4,1,9,9.7,7.25454545454545,0.9,0.909090909090909,37.5,25,37,-12,0,1,-9.8,-8.69090909090909,0.1,0.0909090909090909,21.3,14,-2,13,1,0.8,0.818181818181818,19.5,15.9454545454545
2000,3,"DET","TAM",3,10,31,"TAM","TAM",-3,3,"TAM","DET",31,10,21,-21,58.8,31,8,23,1,8,5.7,8.52727272727273,0.8,0.781818181818182,56.2,14.5,10,4.5,1,4,-3.6,-3.74545454545455,0.4,0.436363636363636,2.59999999999999,16.5,-2,-3.5,0,0.4,0.345454545454546,9.3,12.2727272727273
2000,3,"WAS","DAL",-10.5,21,27,"DAL","DAL",-10.5,10.5,"WAS","DAL",21,27,-6,6,50,15,16,-1,0.5,6,3.7,3.58181818181818,0.6,0.563636363636364,31.2,22.5,36.5,-14,0,3,-2.6,-5.90909090909091,0.3,0.236363636363636,18.8,-7.5,-20.5,14.5,0.5,0.3,0.327272727272727,6.3,9.49090909090909
2000,4,"ARI","GNB",-1,3,29,"GNB","GNB",-1,1,"ARI","GNB",3,29,-26,26,18.8,24,26,-2,0.5,5,-6.5,-9.50909090909091,0.5,0.363636363636364,56.2,13.3333333333333,16.6666666666667,-3.33333333333333,0.333333333333333,5,3.2,0.745454545454545,0.5,0.418181818181818,-37.4,10.6666666666667,9.33333333333333,3.83333333333333,0.166666666666667,0,-0.0545454545454545,-9.7,-10.2545454545455
2000,4,"ATL","STL",6.5,20,41,"STL","STL",6.5,-6.5,"ATL","STL",20,41,-21,21,25,21.6666666666667,26.6666666666667,-5,0.666666666666667,5,-1.1,-1.05454545454545,0.5,0.618181818181818,58.8,39.6666666666667,31.3333333333333,8.33333333333333,1,9,10.1,8.58181818181818,0.9,0.927272727272727,-33.8,-18,-4.66666666666666,-7.66666666666667,-0.333333333333333,-0.4,-0.309090909090909,-11.2,-9.63636363636364
2000,4,"BAL","CIN",-11.5,37,0,"BAL","BAL",-11.5,11.5,"BAL","CIN",37,0,37,-37,80,20.3333333333333,18.3333333333333,2,0.666666666666667,7,6.4,4.56363636363636,0.7,0.654545454545455,25,3.5,18.5,-15,0,3,-6.2,-7.72727272727273,0.3,0.272727272727273,55,16.8333333333333,-0.166666666666668,15.6666666666667,0.666666666666667,0.4,0.381818181818182,12.6,12.2909090909091
2000,4,"CHI","DET",-1,14,21,"DET","DET",-1,1,"CHI","DET",14,21,-7,7,31.2,11.3333333333333,28.3333333333333,-17,0,2,-8.9,-12.2909090909091,0.2,0.127272727272727,56.2,13,17,-4,0.666666666666667,4,-4.8,-6.90909090909091,0.4,0.363636363636364,-25,-1.66666666666667,11.3333333333333,4,-0.666666666666667,-0.2,-0.236363636363636,-4.1,-5.38181818181818
2000,4,"BAL","CIN",-11.5,37,0,"BAL","BAL",11.5,-11.5,"CIN","BAL",0,37,-37,37,25,3.5,18.5,-15,0,3,-6.2,-7.72727272727273,0.3,0.272727272727273,80,20.3333333333333,18.3333333333333,2,0.666666666666667,7,6.4,4.56363636363636,0.7,0.654545454545455,-55,-16.8333333333333,0.166666666666668,-2,-0.666666666666667,-0.4,-0.381818181818182,-12.6,-12.2909090909091
2000,4,"OAK","CLE",-10.5,36,10,"OAK","OAK",10.5,-10.5,"CLE","OAK",10,36,-26,26,18.8,18,18,0,0.666666666666667,3,-6.5,-4.34545454545455,0.3,0.363636363636364,72.2,23.6666666666667,23.3333333333333,0.333333333333336,0.666666666666667,5,3.9,3.85454545454545,0.5,0.581818181818182,-53.4,-5.66666666666667,-5.33333333333333,0.333333333333331,0,-0.2,-0.218181818181818,-10.4,-8.2
2000,4,"DAL","SFO",-6.5,24,41,"SFO","SFO",-6.5,6.5,"DAL","SFO",24,41,-17,17,31.2,24,31.3333333333333,-7.33333333333333,0.333333333333333,4,-1.6,-4.34545454545455,0.4,0.363636363636364,37.5,24.6666666666667,38.3333333333333,-13.6666666666667,0,1,-9.7,-10,0.1,0.0727272727272727,-6.3,-0.666666666666668,-7,14,0.333333333333333,0.3,0.290909090909091,8.1,5.65454545454545
2000,4,"DEN","KAN",-7,22,23,"KAN","KAN",-7,7,"DEN","KAN",22,23,-1,1,64.7,37,26.3333333333333,10.6666666666667,0.666666666666667,5,3.6,5.98181818181818,0.5,0.581818181818182,43.8,23.3333333333333,18,5.33333333333333,0.333333333333333,5,2,3.96363636363636,0.5,0.436363636363636,20.9,13.6666666666667,8.33333333333333,-4.66666666666667,0.333333333333333,0,0.145454545454545,1.6,2.01818181818182
2000,4,"CHI","DET",-1,14,21,"DET","DET",1,-1,"DET","CHI",21,14,7,-7,56.2,13,17,-4,0.666666666666667,4,-4.8,-6.90909090909091,0.4,0.363636363636364,31.2,11.3333333333333,28.3333333333333,-17,0,2,-8.9,-12.2909090909091,0.2,0.127272727272727,25,1.66666666666667,-11.3333333333333,17.6666666666667,0.666666666666667,0.2,0.236363636363636,4.1,5.38181818181818
2000,4,"ARI","GNB",-1,3,29,"GNB","GNB",1,-1,"GNB","ARI",29,3,26,-26,56.2,13.3333333333333,16.6666666666667,-3.33333333333333,0.333333333333333,5,3.2,0.745454545454545,0.5,0.418181818181818,18.8,24,26,-2,0.5,5,-6.5,-9.50909090909091,0.5,0.363636363636364,37.4,-10.6666666666667,-9.33333333333333,2.33333333333333,-0.166666666666667,0,0.0545454545454545,9.7,10.2545454545455
2000,4,"IND","JAX",-3.5,43,14,"IND","IND",-3.5,3.5,"IND","JAX",43,14,29,-29,58.8,29,26,3,0.5,7,2.4,-1.10909090909091,0.7,0.545454545454545,43.8,25.3333333333333,15.3333333333333,10,0.666666666666667,7,8.3,8.85454545454546,0.7,0.636363636363636,15,3.66666666666667,10.6666666666667,-9.5,-0.166666666666667,0,-0.0909090909090909,-5.9,-9.96363636363636
2000,4,"IND","JAX",-3.5,43,14,"IND","IND",3.5,-3.5,"JAX","IND",14,43,-29,29,43.8,25.3333333333333,15.3333333333333,10,0.666666666666667,7,8.3,8.85454545454546,0.7,0.636363636363636,58.8,29,26,3,0.5,7,2.4,-1.10909090909091,0.7,0.545454545454545,-15,-3.66666666666667,-10.6666666666667,-2.33333333333333,0.166666666666667,0,0.0909090909090909,5.9,9.96363636363636
2000,4,"DEN","KAN",-7,22,23,"KAN","KAN",7,-7,"KAN","DEN",23,22,1,-1,43.8,23.3333333333333,18,5.33333333333333,0.333333333333333,5,2,3.96363636363636,0.5,0.436363636363636,64.7,37,26.3333333333333,10.6666666666667,0.666666666666667,5,3.6,5.98181818181818,0.5,0.581818181818182,-20.9,-13.6666666666667,-8.33333333333333,-10.3333333333333,-0.333333333333333,0,-0.145454545454545,-1.6,-2.01818181818182
2000,4,"MIA","NWE",-4.5,10,3,"MIA","MIA",-4.5,4.5,"MIA","NWE",10,3,7,-7,66.7,16.3333333333333,6.33333333333333,10,0.666666666666667,4,-4.8,-3.63636363636364,0.4,0.490909090909091,31.2,16,20.6666666666667,-4.66666666666667,0,2,-3.3,-2.4,0.2,0.181818181818182,35.5,0.333333333333332,-14.3333333333333,5.33333333333333,0.666666666666667,0.2,0.309090909090909,-1.5,-1.23636363636364
2000,4,"NOR","PHI",-1.5,7,21,"PHI","PHI",-1.5,1.5,"NOR","PHI",7,21,-14,14,61.1,16,20.3333333333333,-4.33333333333333,0.333333333333333,2,-14.9,-11.5090909090909,0.2,0.272727272727273,66.7,20.6666666666667,17.6666666666667,3,0.333333333333333,4,-0.6,1.23636363636364,0.4,0.4,-5.6,-4.66666666666667,2.66666666666666,-2.66666666666667,0,-0.2,-0.127272727272727,-14.3,-12.7454545454545
2000,4,"MIA","NWE",-4.5,10,3,"MIA","MIA",4.5,-4.5,"NWE","MIA",3,10,-7,7,31.2,16,20.6666666666667,-4.66666666666667,0,2,-3.3,-2.4,0.2,0.181818181818182,66.7,16.3333333333333,6.33333333333333,10,0.666666666666667,4,-4.8,-3.63636363636364,0.4,0.490909090909091,-35.5,-0.333333333333332,14.3333333333333,-10,-0.666666666666667,-0.2,-0.309090909090909,1.5,1.23636363636364
2000,4,"NYG","WAS",-1,6,16,"WAS","WAS",-1,1,"NYG","WAS",6,16,-10,10,73.7,22.6666666666667,13.6666666666667,9,1,5,-2.4,-0.0181818181818182,0.5,0.618181818181818,50,17,19.6666666666667,-2.66666666666667,0.333333333333333,5,2.8,1.81818181818182,0.5,0.454545454545455,23.7,5.66666666666667,-6,3.66666666666667,0.666666666666667,0,0.163636363636364,-5.2,-1.83636363636364
2000,4,"TAM","NYJ",-7,17,21,"NYJ","NYJ",7,-7,"NYJ","TAM",21,17,4,-4,56.2,22.3333333333333,16.3333333333333,6,1,8,3.4,5.03636363636364,0.8,0.909090909090909,58.8,31,8.66666666666667,22.3333333333333,1,8,6.5,11.3090909090909,0.8,0.818181818181818,-2.59999999999999,-8.66666666666667,7.66666666666667,-21.3333333333333,0,0,0.0909090909090908,-3.1,-6.27272727272727
2000,4,"OAK","CLE",-10.5,36,10,"OAK","OAK",-10.5,10.5,"OAK","CLE",36,10,26,-26,72.2,23.6666666666667,23.3333333333333,0.333333333333336,0.666666666666667,5,3.9,3.85454545454545,0.5,0.581818181818182,18.8,18,18,0,0.666666666666667,3,-6.5,-4.34545454545455,0.3,0.363636363636364,53.4,5.66666666666667,5.33333333333333,0.666666666666667,0,0.2,0.218181818181818,10.4,8.2
2000,4,"NOR","PHI",-1.5,7,21,"PHI","PHI",1.5,-1.5,"PHI","NOR",21,7,14,-14,66.7,20.6666666666667,17.6666666666667,3,0.333333333333333,4,-0.6,1.23636363636364,0.4,0.4,61.1,16,20.3333333333333,-4.33333333333333,0.333333333333333,2,-14.9,-11.5090909090909,0.2,0.272727272727273,5.6,4.66666666666667,-2.66666666666666,4.66666666666667,0,0.2,0.127272727272727,14.3,12.7454545454545
2000,4,"PIT","TEN",7,20,23,"TEN","PIT",7,-7,"PIT","TEN",20,23,-3,3,56.2,10,19.5,-9.5,0,1,-7.1,-7.50909090909091,0.1,0.127272727272727,76.5,15,15,0,0.5,8,7.9,5.2,0.8,0.690909090909091,-20.3,-5,4.5,0,-0.5,-0.7,-0.563636363636364,-15,-12.7090909090909
2000,4,"SDG","SEA",2.5,12,20,"SEA","SEA",2.5,-2.5,"SDG","SEA",12,20,-8,8,6.2,14.3333333333333,26.3333333333333,-12,0,4,-2.5,-5.01818181818182,0.4,0.363636363636364,37.5,18,23.3333333333333,-5.33333333333333,0.333333333333333,2,-5.1,-3.83636363636364,0.2,0.272727272727273,-31.3,-3.66666666666667,3,5.33333333333333,-0.333333333333333,0.2,0.0909090909090909,2.6,-1.18181818181818
2000,4,"SDG","SEA",2.5,12,20,"SEA","SEA",-2.5,2.5,"SEA","SDG",20,12,8,-8,37.5,18,23.3333333333333,-5.33333333333333,0.333333333333333,2,-5.1,-3.83636363636364,0.2,0.272727272727273,6.2,14.3333333333333,26.3333333333333,-12,0,4,-2.5,-5.01818181818182,0.4,0.363636363636364,31.3,3.66666666666667,-3,12.3333333333333,0.333333333333333,-0.2,-0.0909090909090909,-2.6,1.18181818181818
2000,4,"DAL","SFO",-6.5,24,41,"SFO","SFO",6.5,-6.5,"SFO","DAL",41,24,17,-17,37.5,24.6666666666667,38.3333333333333,-13.6666666666667,0,1,-9.7,-10,0.1,0.0727272727272727,31.2,24,31.3333333333333,-7.33333333333333,0.333333333333333,4,-1.6,-4.34545454545455,0.4,0.363636363636364,6.3,0.666666666666668,7,7.33333333333333,-0.333333333333333,-0.3,-0.290909090909091,-8.1,-5.65454545454545
2000,4,"ATL","STL",6.5,20,41,"STL","STL",-6.5,6.5,"STL","ATL",41,20,21,-21,58.8,39.6666666666667,31.3333333333333,8.33333333333333,1,9,10.1,8.58181818181818,0.9,0.927272727272727,25,21.6666666666667,26.6666666666667,-5,0.666666666666667,5,-1.1,-1.05454545454545,0.5,0.618181818181818,33.8,18,4.66666666666666,6,0.333333333333333,0.4,0.309090909090909,11.2,9.63636363636364
2000,4,"TAM","NYJ",-7,17,21,"NYJ","NYJ",-7,7,"TAM","NYJ",17,21,-4,4,58.8,31,8.66666666666667,22.3333333333333,1,8,6.5,11.3090909090909,0.8,0.818181818181818,56.2,22.3333333333333,16.3333333333333,6,1,8,3.4,5.03636363636364,0.8,0.909090909090909,2.59999999999999,8.66666666666667,-7.66666666666667,-5,0,0,-0.0909090909090908,3.1,6.27272727272727
2000,4,"PIT","TEN",7,20,23,"TEN","PIT",-7,7,"TEN","PIT",23,20,3,-3,76.5,15,15,0,0.5,8,7.9,5.2,0.8,0.690909090909091,56.2,10,19.5,-9.5,0,1,-7.1,-7.50909090909091,0.1,0.127272727272727,20.3,5,-4.5,10,0.5,0.7,0.563636363636364,15,12.7090909090909
2000,4,"NYG","WAS",-1,6,16,"WAS","WAS",1,-1,"WAS","NYG",16,6,10,-10,50,17,19.6666666666667,-2.66666666666667,0.333333333333333,5,2.8,1.81818181818182,0.5,0.454545454545455,73.7,22.6666666666667,13.6666666666667,9,1,5,-2.4,-0.0181818181818182,0.5,0.618181818181818,-23.7,-5.66666666666667,6,-8.66666666666667,-0.666666666666667,0,-0.163636363636364,5.2,1.83636363636364
2000,5,"SFO","ARI",-3.5,27,20,"SFO","SFO",3.5,-3.5,"ARI","SFO",20,27,-7,7,18.8,17,27,-10,0.333333333333333,4,-9.5,-13.0545454545455,0.4,0.272727272727273,37.5,28.75,34.75,-6,0.25,2,-6.4,-5.14545454545455,0.2,0.236363636363636,-18.7,-11.75,-7.75,6.33333333333333,0.0833333333333333,0.2,0.0363636363636363,-3.1,-7.90909090909091
2000,5,"PHI","ATL",-3,38,10,"PHI","PHI",3,-3,"ATL","PHI",10,38,-28,28,25,21.25,30.25,-9,0.5,5,-2.3,-4.67272727272727,0.5,0.527272727272727,66.7,20.75,15,5.75,0.5,4,0.1,3.89090909090909,0.4,0.509090909090909,-41.7,0.5,15.25,-5.25,0,0.1,0.0181818181818182,-2.4,-8.56363636363636
2000,5,"CLE","BAL",8.5,0,12,"BAL","BAL",-8.5,8.5,"BAL","CLE",12,0,12,-12,80,24.5,13.75,10.75,0.75,7,9.8,10.1272727272727,0.7,0.709090909090909,18.8,16,22.5,-6.5,0.5,2,-9.2,-7.89090909090909,0.2,0.309090909090909,61.2,8.5,-8.75,7.25,0.25,0.5,0.4,19,18.0181818181818
2000,5,"BUF","IND",-1.5,16,18,"IND","IND",-1.5,1.5,"BUF","IND",16,18,-2,2,50,19,19.3333333333333,-0.333333333333332,0.666666666666667,6,2.9,2.58181818181818,0.6,0.618181818181818,58.8,33.6666666666667,22,11.6666666666667,0.666666666666667,7,2.6,3.72727272727273,0.7,0.6,-8.8,-14.6666666666667,-2.66666666666667,-11,0,-0.1,0.0181818181818182,0.3,-1.14545454545455
2000,5,"CAR","DAL",-6.5,13,16,"DAL","DAL",-6.5,6.5,"CAR","DAL",13,16,-3,3,43.8,21.6666666666667,19,2.66666666666667,0.333333333333333,6,5.6,5.70909090909091,0.6,0.509090909090909,31.2,24,33.75,-9.75,0.25,3,-5.3,-7.14545454545455,0.3,0.290909090909091,12.6,-2.33333333333333,-14.75,10.0833333333333,0.0833333333333333,0.3,0.218181818181818,10.9,12.8545454545455
2000,5,"GNB","CHI",-5.5,24,27,"CHI","CHI",5.5,-5.5,"CHI","GNB",27,24,3,-3,31.2,12,26.5,-14.5,0,2,-9.3,-11.9454545454545,0.2,0.0909090909090909,56.2,17.25,13.25,4,0.5,5,4.9,4.89090909090909,0.5,0.509090909090909,-25,-5.25,13.25,-4,-0.5,-0.3,-0.418181818181818,-14.2,-16.8363636363636
2000,5,"CIN","MIA",7,16,31,"MIA","MIA",7,-7,"CIN","MIA",16,31,-15,15,25,2.33333333333333,24.6666666666667,-22.3333333333333,0,3,-8.2,-13.3272727272727,0.3,0.218181818181818,66.7,14.75,5.5,9.25,0.75,5,-3.8,-1.49090909090909,0.5,0.6,-41.7,-12.4166666666667,19.1666666666667,-9.25,-0.75,-0.2,-0.381818181818182,-4.4,-11.8363636363636
2000,5,"CLE","BAL",8.5,0,12,"BAL","BAL",8.5,-8.5,"CLE","BAL",0,12,-12,12,18.8,16,22.5,-6.5,0.5,2,-9.2,-7.89090909090909,0.2,0.309090909090909,80,24.5,13.75,10.75,0.75,7,9.8,10.1272727272727,0.7,0.709090909090909,-61.2,-8.5,8.75,-10.25,-0.25,-0.5,-0.4,-19,-18.0181818181818
2000,5,"CAR","DAL",-6.5,13,16,"DAL","DAL",6.5,-6.5,"DAL","CAR",16,13,3,-3,31.2,24,33.75,-9.75,0.25,3,-5.3,-7.14545454545455,0.3,0.290909090909091,43.8,21.6666666666667,19,2.66666666666667,0.333333333333333,6,5.6,5.70909090909091,0.6,0.509090909090909,-12.6,2.33333333333333,14.75,-2.41666666666667,-0.0833333333333333,-0.3,-0.218181818181818,-10.9,-12.8545454545455
2000,5,"DEN","NWE",-8.5,19,28,"NWE","NWE",-8.5,8.5,"DEN","NWE",19,28,-9,9,64.7,33.25,25.5,7.75,0.5,5,3.8,5.14545454545455,0.5,0.490909090909091,31.2,12.75,18,-5.25,0,2,-3,-3.07272727272727,0.2,0.145454545454545,33.5,20.5,7.5,5.75,0.5,0.3,0.345454545454545,6.8,8.21818181818182
2000,5,"DET","MIN",-1,24,31,"MIN","MIN",-1,1,"DET","MIN",24,31,-7,7,56.2,15,16.25,-1.25,0.75,4,-4.5,-4.76363636363636,0.4,0.472727272727273,66.7,21.3333333333333,15.6666666666667,5.66666666666667,1,7,4,5.05454545454545,0.7,0.818181818181818,-10.5,-6.33333333333333,0.583333333333334,-4.91666666666667,-0.25,-0.3,-0.345454545454546,-8.5,-9.81818181818182
2000,5,"GNB","CHI",-5.5,24,27,"CHI","CHI",-5.5,5.5,"GNB","CHI",24,27,-3,3,56.2,17.25,13.25,4,0.5,5,4.9,4.89090909090909,0.5,0.509090909090909,31.2,12,26.5,-14.5,0,2,-9.3,-11.9454545454545,0.2,0.0909090909090909,25,5.25,-13.25,15,0.5,0.3,0.418181818181818,14.2,16.8363636363636
2000,5,"BUF","IND",-1.5,16,18,"IND","IND",1.5,-1.5,"IND","BUF",18,16,2,-2,58.8,33.6666666666667,22,11.6666666666667,0.666666666666667,7,2.6,3.72727272727273,0.7,0.6,50,19,19.3333333333333,-0.333333333333332,0.666666666666667,6,2.9,2.58181818181818,0.6,0.618181818181818,8.8,14.6666666666667,2.66666666666667,0.999999999999999,0,0.1,-0.0181818181818182,-0.3,1.14545454545455
2000,5,"JAX","PIT",-11,13,24,"PIT","PIT",-11,11,"JAX","PIT",13,24,-11,11,43.8,22.5,22.25,0.25,0.5,6,4,2.07272727272727,0.6,0.509090909090909,56.2,13.3333333333333,20.6666666666667,-7.33333333333333,0,1,-7.3,-6.76363636363636,0.1,0.109090909090909,-12.4,9.16666666666667,1.58333333333333,7.83333333333333,0.5,0.5,0.4,11.3,8.83636363636364
2000,5,"KAN","SEA",-4,24,17,"KAN","KAN",-4,4,"KAN","SEA",24,17,7,-7,43.8,23.25,19,4.25,0.5,6,3.3,3.78181818181818,0.6,0.527272727272727,37.5,18.5,20.5,-2,0.5,3,-3,-1.45454545454545,0.3,0.418181818181818,6.3,4.75,-1.5,2.5,0,0.3,0.109090909090909,6.3,5.23636363636364
2000,5,"CIN","MIA",7,16,31,"MIA","MIA",-7,7,"MIA","CIN",31,16,15,-15,66.7,14.75,5.5,9.25,0.75,5,-3.8,-1.49090909090909,0.5,0.6,25,2.33333333333333,24.6666666666667,-22.3333333333333,0,3,-8.2,-13.3272727272727,0.3,0.218181818181818,41.7,12.4166666666667,-19.1666666666667,23.0833333333333,0.75,0.2,0.381818181818182,4.4,11.8363636363636
2000,5,"DET","MIN",-1,24,31,"MIN","MIN",1,-1,"MIN","DET",31,24,7,-7,66.7,21.3333333333333,15.6666666666667,5.66666666666667,1,7,4,5.05454545454545,0.7,0.818181818181818,56.2,15,16.25,-1.25,0.75,4,-4.5,-4.76363636363636,0.4,0.472727272727273,10.5,6.33333333333333,-0.583333333333334,2.25,0.25,0.3,0.345454545454546,8.5,9.81818181818182
2000,5,"DEN","NWE",-8.5,19,28,"NWE","NWE",8.5,-8.5,"NWE","DEN",28,19,9,-9,31.2,12.75,18,-5.25,0,2,-3,-3.07272727272727,0.2,0.145454545454545,64.7,33.25,25.5,7.75,0.5,5,3.8,5.14545454545455,0.5,0.490909090909091,-33.5,-20.5,-7.5,-7.75,-0.5,-0.3,-0.345454545454545,-6.8,-8.21818181818182
2000,5,"TEN","NYG",-5,28,14,"TEN","TEN",5,-5,"NYG","TEN",14,28,-14,14,73.7,18.5,14.25,4.25,0.75,5,-2.4,-1.4,0.5,0.527272727272727,76.5,17.6666666666667,16.6666666666667,1,0.666666666666667,8,7.5,4.30909090909091,0.8,0.727272727272727,-2.8,0.833333333333332,-2.41666666666667,-0.25,0.0833333333333334,-0.3,-0.2,-9.9,-5.70909090909091
2000,5,"PHI","ATL",-3,38,10,"PHI","PHI",-3,3,"PHI","ATL",38,10,28,-28,66.7,20.75,15,5.75,0.5,4,0.1,3.89090909090909,0.4,0.509090909090909,25,21.25,30.25,-9,0.5,5,-2.3,-4.67272727272727,0.5,0.527272727272727,41.7,-0.5,-15.25,9.5,0,-0.1,-0.0181818181818182,2.4,8.56363636363636
2000,5,"JAX","PIT",-11,13,24,"PIT","PIT",11,-11,"PIT","JAX",24,13,11,-11,56.2,13.3333333333333,20.6666666666667,-7.33333333333333,0,1,-7.3,-6.76363636363636,0.1,0.109090909090909,43.8,22.5,22.25,0.25,0.5,6,4,2.07272727272727,0.6,0.509090909090909,12.4,-9.16666666666667,-1.58333333333333,-0.25,-0.5,-0.5,-0.4,-11.3,-8.83636363636364
2000,5,"STL","SDG",-17,57,31,"STL","STL",17,-17,"SDG","STL",31,57,-26,26,6.2,13.75,24.75,-11,0,4,-3,-6.01818181818182,0.4,0.290909090909091,58.8,40,28.5,11.5,1,9,10.6,10.5636363636364,0.9,0.945454545454545,-52.6,-26.25,-3.75,-11.5,-1,-0.5,-0.654545454545455,-13.6,-16.5818181818182
2000,5,"KAN","SEA",-4,24,17,"KAN","KAN",4,-4,"SEA","KAN",17,24,-7,7,37.5,18.5,20.5,-2,0.5,3,-3,-1.45454545454545,0.3,0.418181818181818,43.8,23.25,19,4.25,0.5,6,3.3,3.78181818181818,0.6,0.527272727272727,-6.3,-4.75,1.5,-3.75,0,-0.3,-0.109090909090909,-6.3,-5.23636363636364
2000,5,"SFO","ARI",-3.5,27,20,"SFO","SFO",-3.5,3.5,"SFO","ARI",27,20,7,-7,37.5,28.75,34.75,-6,0.25,2,-6.4,-5.14545454545455,0.2,0.236363636363636,18.8,17,27,-10,0.333333333333333,4,-9.5,-13.0545454545455,0.4,0.272727272727273,18.7,11.75,7.75,10.25,-0.0833333333333333,-0.2,-0.0363636363636363,3.1,7.90909090909091
2000,5,"STL","SDG",-17,57,31,"STL","STL",-17,17,"STL","SDG",57,31,26,-26,58.8,40,28.5,11.5,1,9,10.6,10.5636363636364,0.9,0.945454545454545,6.2,13.75,24.75,-11,0,4,-3,-6.01818181818182,0.4,0.290909090909091,52.6,26.25,3.75,12,1,0.5,0.654545454545455,13.6,16.5818181818182
2000,5,"WAS","TAM",-1.5,20,17,"WAS","WAS",1.5,-1.5,"TAM","WAS",17,20,-3,3,58.8,27.5,11.75,15.75,0.75,7,5.4,9.4,0.7,0.672727272727273,50,16.75,16.25,0.5,0.5,6,5.4,3.12727272727273,0.6,0.545454545454545,8.8,10.75,-4.5,0.25,0.25,0.1,0.127272727272727,0,6.27272727272727
2000,5,"TEN","NYG",-5,28,14,"TEN","TEN",-5,5,"TEN","NYG",28,14,14,-14,76.5,17.6666666666667,16.6666666666667,1,0.666666666666667,8,7.5,4.30909090909091,0.8,0.727272727272727,73.7,18.5,14.25,4.25,0.75,5,-2.4,-1.4,0.5,0.527272727272727,2.8,-0.833333333333332,2.41666666666667,-3.58333333333333,-0.0833333333333334,0.3,0.2,9.9,5.70909090909091
2000,5,"WAS","TAM",-1.5,20,17,"WAS","WAS",-1.5,1.5,"WAS","TAM",20,17,3,-3,50,16.75,16.25,0.5,0.5,6,5.4,3.12727272727273,0.6,0.545454545454545,58.8,27.5,11.75,15.75,0.75,7,5.4,9.4,0.7,0.672727272727273,-8.8,-10.75,4.5,-15.25,-0.25,-0.1,-0.127272727272727,0,-6.27272727272727
2000,6,"ARI","CLE",-4.5,29,21,"ARI","ARI",-4.5,4.5,"ARI","CLE",29,21,8,-8,18.8,17.75,27,-9.25,0.25,3,-10.6,-12.6,0.3,0.2,18.8,12.8,20.4,-7.6,0.4,2,-9,-8.4,0.2,0.272727272727273,0,4.95,6.6,7.85,-0.15,0.1,-0.0727272727272727,-1.6,-4.2
2000,6,"ATL","NYG",-1,6,13,"NYG","NYG",-1,1,"ATL","NYG",6,13,-7,7,25,19,31.8,-12.8,0.4,5,-4.5,-9.34545454545455,0.5,0.436363636363636,73.7,17.6,17,0.600000000000001,0.6,5,-2.8,-3.50909090909091,0.5,0.436363636363636,-48.7,1.4,14.8,-0.200000000000001,-0.2,0,0,-1.7,-5.83636363636364
2000,6,"JAX","BAL",-2.5,10,15,"BAL","BAL",2.5,-2.5,"BAL","JAX",15,10,5,-5,80,22,11,11,0.8,8,11.7,10.5272727272727,0.8,0.763636363636364,43.8,20.6,22.6,-2,0.4,5,2.6,-0.654545454545455,0.5,0.4,36.2,1.4,-11.6,2.8,0.4,0.3,0.363636363636364,9.1,11.1818181818182
