"season","week","tm","result","pts","to","tm_home","tm_away","pts_home","pts_away"
2010,2,"ARI","L",7,3,"ATL","ARI",41,7
2010,2,"ATL","W",41,1,"ATL","ARI",41,7
2010,2,"BAL","L",10,4,"CIN","BAL",15,10
2010,2,"BUF","L",7,2,"GNB","BUF",34,7
2010,2,"CAR","L",7,3,"CAR","TAM",7,20
2010,2,"CHI","W",27,NA,"DAL","CHI",20,27
2010,2,"CIN","W",15,NA,"CIN","BAL",15,10
2010,2,"CLE","L",14,2,"CLE","KAN",14,16
2010,2,"DAL","L",20,3,"DAL","CHI",20,27
2010,2,"DEN","W",31,NA,"DEN","SEA",31,14
2010,2,"DET","L",32,2,"DET","PHI",32,35
2010,2,"GNB","W",34,NA,"GNB","BUF",34,7
2010,2,"HOU","W",30,1,"WAS","HOU",27,30
2010,2,"IND","W",38,1,"IND","NYG",38,14
2010,2,"JAX","L",13,6,"SDG","JAX",38,13
2010,2,"KAN","W",16,2,"CLE","KAN",14,16
2010,2,"MIA","W",14,2,"MIN","MIA",10,14
2010,2,"MIN","L",10,4,"MIN","MIA",10,14
2010,2,"NOR","W",25,NA,"SFO","NOR",22,25
2010,2,"NWE","L",14,3,"NYJ","NWE",28,14
2010,2,"NYG","L",14,3,"IND","NYG",38,14
2010,2,"NYJ","W",28,NA,"NYJ","NWE",28,14
2010,2,"OAK","W",16,2,"OAK","STL",16,14
2010,2,"PHI","W",35,NA,"DET","PHI",32,35
2010,2,"PIT","W",19,1,"TEN","PIT",11,19
2010,2,"SDG","W",38,3,"SDG","JAX",38,13
2010,2,"SEA","L",14,4,"DEN","SEA",31,14
2010,2,"SFO","L",22,4,"SFO","NOR",22,25
2010,2,"STL","L",14,1,"OAK","STL",16,14
2010,2,"TAM","W",20,NA,"CAR","TAM",7,20
2010,2,"TEN","L",11,7,"TEN","PIT",11,19
2010,2,"WAS","L",27,NA,"WAS","HOU",27,30
2010,3,"ARI","W",24,3,"ARI","OAK",24,23
2010,3,"ATL","W",27,1,"NOR","ATL",24,27
2010,3,"BAL","W",24,NA,"BAL","CLE",24,17
2010,3,"BUF","L",30,2,"NWE","BUF",38,30
2010,3,"CAR","L",7,4,"CAR","CIN",7,20
2010,3,"CHI","W",20,1,"CHI","GNB",20,17
2010,3,"CIN","W",20,2,"CAR","CIN",7,20
2010,3,"CLE","L",17,NA,"BAL","CLE",24,17
2010,3,"DAL","W",27,NA,"HOU","DAL",13,27
2010,3,"DEN","L",13,2,"DEN","IND",13,27
2010,3,"DET","L",10,3,"MIN","DET",24,10
2010,3,"GNB","L",17,2,"CHI","GNB",20,17
2010,3,"HOU","L",13,3,"HOU","DAL",13,27
2010,3,"IND","W",27,NA,"DEN","IND",13,27
2010,3,"JAX","L",3,1,"JAX","PHI",3,28
2010,3,"KAN","W",31,1,"KAN","SFO",31,10
2010,3,"MIA","L",23,1,"MIA","NYJ",23,31
2010,3,"MIN","W",24,3,"MIN","DET",24,10
2010,3,"NOR","L",24,3,"NOR","ATL",24,27
2010,3,"NWE","W",38,1,"NWE","BUF",38,30
2010,3,"NYG","L",10,3,"NYG","TEN",10,29
2010,3,"NYJ","W",31,NA,"MIA","NYJ",23,31
2010,3,"OAK","L",23,1,"ARI","OAK",24,23
2010,3,"PHI","W",28,NA,"JAX","PHI",3,28
2010,3,"PIT","W",38,2,"TAM","PIT",13,38
2010,3,"SDG","L",20,5,"SEA","SDG",27,20
2010,3,"SEA","W",27,2,"SEA","SDG",27,20
2010,3,"SFO","L",10,1,"KAN","SFO",31,10
2010,3,"STL","W",30,2,"STL","WAS",30,16
2010,3,"TAM","L",13,2,"TAM","PIT",13,38
2010,3,"TEN","W",29,NA,"NYG","TEN",10,29
2010,3,"WAS","L",16,2,"STL","WAS",30,16
2010,4,"ARI","L",10,3,"SDG","ARI",41,10
2010,4,"ATL","W",16,2,"ATL","SFO",16,14
2010,4,"BAL","W",17,2,"PIT","BAL",14,17
2010,4,"BUF","L",14,2,"BUF","NYJ",14,38
2010,4,"CAR","L",14,1,"NOR","CAR",16,14
2010,4,"CHI","L",3,3,"NYG","CHI",17,3
2010,4,"CIN","L",20,2,"CLE","CIN",23,20
2010,4,"CLE","W",23,1,"CLE","CIN",23,20
2010,4,"DEN","W",26,1,"TEN","DEN",20,26
2010,4,"DET","L",26,3,"GNB","DET",28,26
2010,4,"GNB","W",28,4,"GNB","DET",28,26
2010,4,"HOU","W",31,NA,"OAK","HOU",24,31
2010,4,"IND","L",28,2,"JAX","IND",31,28
2010,4,"JAX","W",31,NA,"JAX","IND",31,28
2010,4,"MIA","L",14,4,"MIA","NWE",14,41
2010,4,"NOR","W",16,2,"NOR","CAR",16,14
2010,4,"NWE","W",41,NA,"MIA","NWE",14,41
2010,4,"NYG","W",17,3,"NYG","CHI",17,3
2010,4,"NYJ","W",38,NA,"BUF","NYJ",14,38
2010,4,"OAK","L",24,3,"OAK","HOU",24,31
2010,4,"PHI","L",12,2,"PHI","WAS",12,17
2010,4,"PIT","L",14,1,"PIT","BAL",14,17
2010,4,"SDG","W",41,1,"SDG","ARI",41,10
2010,4,"SEA","L",3,2,"STL","SEA",20,3
2010,4,"SFO","L",14,3,"ATL","SFO",16,14
2010,4,"STL","W",20,1,"STL","SEA",20,3
2010,4,"TEN","L",20,2,"TEN","DEN",20,26
2010,4,"WAS","W",17,1,"PHI","WAS",12,17
2010,5,"ARI","W",30,1,"ARI","NOR",30,20
2010,5,"ATL","W",20,1,"CLE","ATL",10,20
2010,5,"BAL","W",31,NA,"BAL","DEN",31,17
2010,5,"BUF","L",26,NA,"BUF","JAX",26,36
2010,5,"CAR","L",6,3,"CAR","CHI",6,23
2010,5,"CHI","W",23,4,"CAR","CHI",6,23
2010,5,"CIN","L",21,4,"CIN","TAM",21,24
2010,5,"CLE","L",10,3,"CLE","ATL",10,20
2010,5,"DAL","L",27,3,"DAL","TEN",27,34
2010,5,"DEN","L",17,1,"BAL","DEN",31,17
2010,5,"DET","W",44,NA,"DET","STL",44,6
2010,5,"GNB","L",13,2,"WAS","GNB",16,13
2010,5,"HOU","L",10,2,"HOU","NYG",10,34
2010,5,"IND","W",19,1,"IND","KAN",19,9
2010,5,"JAX","W",36,3,"BUF","JAX",26,36
2010,5,"KAN","L",9,1,"IND","KAN",19,9
2010,5,"MIN","L",20,3,"NYJ","MIN",29,20
2010,5,"NOR","L",20,4,"ARI","NOR",30,20
2010,5,"NYG","W",34,2,"HOU","NYG",10,34
2010,5,"NYJ","W",29,NA,"NYJ","MIN",29,20
2010,5,"OAK","W",35,NA,"OAK","SDG",35,27
2010,5,"PHI","W",27,1,"SFO","PHI",24,27
2010,5,"SDG","L",27,3,"OAK","SDG",35,27
2010,5,"SFO","L",24,5,"SFO","PHI",24,27
2010,5,"STL","L",6,3,"DET","STL",44,6
2010,5,"TAM","W",24,3,"CIN","TAM",21,24
2010,5,"TEN","W",34,NA,"DAL","TEN",27,34
2010,5,"WAS","W",16,1,"WAS","GNB",16,13
2010,6,"ATL","L",17,2,"PHI","ATL",31,17
2010,6,"BAL","L",20,NA,"NWE","BAL",23,20
2010,6,"CHI","L",20,NA,"CHI","SEA",20,23
2010,6,"CLE","L",10,3,"PIT","CLE",28,10
2010,6,"DAL","L",21,2,"MIN","DAL",24,21
2010,6,"DEN","L",20,2,"DEN","NYJ",20,24
2010,6,"DET","L",20,3,"NYG","DET",28,20
2010,6,"GNB","L",20,1,"GNB","MIA",20,23
2010,6,"HOU","W",35,NA,"HOU","KAN",35,31
2010,6,"IND","W",27,3,"WAS","IND",24,27
2010,6,"JAX","L",3,4,"JAX","TEN",3,30
2010,6,"KAN","L",31,NA,"HOU","KAN",35,31
2010,6,"MIA","W",23,1,"GNB","MIA",20,23
2010,6,"MIN","W",24,1,"MIN","DAL",24,21
2010,6,"NOR","W",31,1,"TAM","NOR",6,31
2010,6,"NWE","W",23,2,"NWE","BAL",23,20
2010,6,"NYG","W",28,1,"NYG","DET",28,20
2010,6,"NYJ","W",24,3,"DEN","NYJ",20,24
2010,6,"OAK","L",9,2,"SFO","OAK",17,9
2010,6,"PHI","W",31,1,"PHI","ATL",31,17
2010,6,"PIT","W",28,1,"PIT","CLE",28,10
2010,6,"SDG","L",17,1,"STL","SDG",20,17
2010,6,"SEA","W",23,NA,"CHI","SEA",20,23
2010,6,"SFO","W",17,NA,"SFO","OAK",17,9
2010,6,"STL","W",20,NA,"STL","SDG",20,17
2010,6,"TAM","L",6,1,"TAM","NOR",6,31
2010,6,"TEN","W",30,NA,"JAX","TEN",3,30
2010,6,"WAS","L",24,2,"WAS","IND",24,27
2010,7,"ARI","L",10,5,"SEA","ARI",22,10
2010,7,"ATL","W",39,2,"ATL","CIN",39,32
2010,7,"BAL","W",37,2,"BAL","BUF",37,34
2010,7,"BUF","L",34,4,"BAL","BUF",37,34
2010,7,"CAR","W",23,3,"CAR","SFO",23,20
2010,7,"CHI","L",14,6,"CHI","WAS",14,17
2010,7,"CIN","L",32,1,"ATL","CIN",39,32
2010,7,"CLE","W",30,NA,"NOR","CLE",17,30
2010,7,"DAL","L",35,2,"DAL","NYG",35,41
2010,7,"DEN","L",14,3,"DEN","OAK",14,59
2010,7,"GNB","W",28,2,"GNB","MIN",28,24
2010,7,"JAX","L",20,3,"KAN","JAX",42,20
2010,7,"KAN","W",42,NA,"KAN","JAX",42,20
2010,7,"MIA","L",22,2,"MIA","PIT",22,23
2010,7,"MIN","L",24,3,"GNB","MIN",28,24
2010,7,"NOR","L",17,4,"NOR","CLE",17,30
2010,7,"NWE","W",23,NA,"SDG","NWE",20,23
2010,7,"NYG","W",41,5,"DAL","NYG",35,41
2010,7,"OAK","W",59,NA,"DEN","OAK",14,59
2010,7,"PHI","L",19,4,"TEN","PHI",37,19
2010,7,"PIT","W",23,2,"MIA","PIT",22,23
2010,7,"SDG","L",20,4,"SDG","NWE",20,23
2010,7,"SEA","W",22,1,"SEA","ARI",22,10
2010,7,"SFO","L",20,1,"CAR","SFO",23,20
2010,7,"STL","L",17,1,"TAM","STL",18,17
2010,7,"TAM","W",18,NA,"TAM","STL",18,17
2010,7,"TEN","W",37,3,"TEN","PHI",37,19
2010,7,"WAS","W",17,3,"CHI","WAS",14,17
2010,8,"ARI","L",35,4,"ARI","TAM",35,38
2010,8,"BUF","L",10,1,"KAN","BUF",13,10
2010,8,"CAR","L",10,4,"STL","CAR",20,10
2010,8,"CIN","L",14,1,"CIN","MIA",14,22
2010,8,"DAL","L",17,4,"DAL","JAX",17,35
2010,8,"DEN","L",16,2,"SFO","DEN",24,16
2010,8,"DET","W",37,2,"DET","WAS",37,25
2010,8,"GNB","W",9,NA,"NYJ","GNB",0,9
2010,8,"HOU","L",17,2,"IND","HOU",30,17
2010,8,"IND","W",30,NA,"IND","HOU",30,17
2010,8,"JAX","W",35,1,"DAL","JAX",17,35
2010,8,"KAN","W",13,NA,"KAN","BUF",13,10
2010,8,"MIA","W",22,2,"CIN","MIA",14,22
2010,8,"MIN","L",18,1,"NWE","MIN",28,18
2010,8,"NOR","W",20,2,"NOR","PIT",20,10
2010,8,"NWE","W",28,NA,"NWE","MIN",28,18
2010,8,"NYJ","L",0,3,"NYJ","GNB",0,9
2010,8,"OAK","W",33,NA,"OAK","SEA",33,3
2010,8,"PIT","L",10,2,"NOR","PIT",20,10
2010,8,"SDG","W",33,1,"SDG","TEN",33,25
2010,8,"SEA","L",3,1,"OAK","SEA",33,3
2010,8,"SFO","W",24,NA,"SFO","DEN",24,16
2010,8,"STL","W",20,NA,"STL","CAR",20,10
2010,8,"TAM","W",38,2,"ARI","TAM",35,38
2010,8,"TEN","L",25,NA,"SDG","TEN",33,25
2010,8,"WAS","L",25,2,"DET","WAS",37,25
2010,9,"ARI","L",24,1,"MIN","ARI",27,24
2010,9,"ATL","W",27,NA,"ATL","TAM",27,21
2010,9,"BAL","W",26,NA,"BAL","MIA",26,10
2010,9,"BUF","L",19,3,"BUF","CHI",19,22
2010,9,"CAR","L",3,2,"CAR","NOR",3,34
2010,9,"CHI","W",22,1,"BUF","CHI",19,22
2010,9,"CIN","L",21,2,"CIN","PIT",21,27
2010,9,"CLE","W",34,1,"CLE","NWE",34,14
2010,9,"DAL","L",7,4,"GNB","DAL",45,7
2010,9,"DET","L",20,NA,"DET","NYJ",20,23
2010,9,"GNB","W",45,NA,"GNB","DAL",45,7
2010,9,"HOU","L",23,1,"HOU","SDG",23,29
2010,9,"IND","L",24,2,"PHI","IND",26,24
2010,9,"KAN","L",20,2,"OAK","KAN",23,20
2010,9,"MIA","L",10,3,"BAL","MIA",26,10
2010,9,"MIN","W",27,3,"MIN","ARI",27,24
2010,9,"NOR","W",34,1,"CAR","NOR",3,34
2010,9,"NWE","L",14,3,"CLE","NWE",34,14
2010,9,"NYG","W",41,1,"SEA","NYG",7,41
2010,9,"NYJ","W",23,2,"DET","NYJ",20,23
2010,9,"OAK","W",23,3,"OAK","KAN",23,20
2010,9,"PHI","W",26,NA,"PHI","IND",26,24
2010,9,"PIT","W",27,2,"CIN","PIT",21,27
2010,9,"SDG","W",29,2,"HOU","SDG",23,29
2010,9,"SEA","L",7,3,"SEA","NYG",7,41
2010,9,"TAM","L",21,2,"ATL","TAM",27,21
2010,10,"ARI","L",18,2,"ARI","SEA",18,36
2010,10,"ATL","W",26,NA,"ATL","BAL",26,21
2010,10,"BAL","L",21,2,"ATL","BAL",26,21
2010,10,"BUF","W",14,1,"BUF","DET",14,12
2010,10,"CAR","L",16,1,"TAM","CAR",31,16
2010,10,"CHI","W",27,2,"CHI","MIN",27,13
2010,10,"CIN","L",17,5,"IND","CIN",23,17
2010,10,"CLE","L",20,2,"CLE","NYJ",20,26
2010,10,"DAL","W",33,1,"NYG","DAL",20,33
2010,10,"DEN","W",49,NA,"DEN","KAN",49,29
2010,10,"DET","L",12,1,"BUF","DET",14,12
2010,10,"HOU","L",24,1,"JAX","HOU",31,24
2010,10,"IND","W",23,NA,"IND","CIN",23,17
2010,10,"JAX","W",31,NA,"JAX","HOU",31,24
2010,10,"KAN","L",29,1,"DEN","KAN",49,29
2010,10,"MIA","W",29,1,"MIA","TEN",29,17
2010,10,"MIN","L",13,4,"CHI","MIN",27,13
2010,10,"NWE","W",39,NA,"PIT","NWE",26,39
2010,10,"NYG","L",20,3,"NYG","DAL",20,33
2010,10,"NYJ","W",26,1,"CLE","NYJ",20,26
2010,10,"PHI","W",59,NA,"WAS","PHI",28,59
2010,10,"PIT","L",26,1,"PIT","NWE",26,39
2010,10,"SEA","W",36,1,"ARI","SEA",18,36
2010,10,"SFO","W",23,NA,"SFO","STL",23,20
2010,10,"STL","L",20,NA,"SFO","STL",23,20
2010,10,"TAM","W",31,2,"TAM","CAR",31,16
2010,10,"TEN","L",17,3,"MIA","TEN",29,17
2010,10,"WAS","L",28,3,"WAS","PHI",28,59
2010,11,"ARI","L",13,NA,"KAN","ARI",31,13
2010,11,"ATL","W",34,NA,"STL","ATL",17,34
2010,11,"BAL","W",37,2,"CAR","BAL",13,37
2010,11,"BUF","W",49,2,"CIN","BUF",31,49
2010,11,"CAR","L",13,2,"CAR","BAL",13,37
2010,11,"CHI","W",16,1,"MIA","CHI",0,16
2010,11,"CIN","L",31,3,"CIN","BUF",31,49
2010,11,"CLE","L",20,1,"JAX","CLE",24,20
2010,11,"DAL","W",35,1,"DAL","DET",35,19
2010,11,"DEN","L",14,1,"SDG","DEN",35,14
2010,11,"DET","L",19,2,"DAL","DET",35,19
2010,11,"GNB","W",31,NA,"MIN","GNB",3,31
2010,11,"HOU","L",27,1,"NYJ","HOU",30,27
2010,11,"IND","L",28,3,"NWE","IND",31,28
2010,11,"JAX","W",24,6,"JAX","CLE",24,20
2010,11,"KAN","W",31,NA,"KAN","ARI",31,13
2010,11,"MIA","L",0,1,"MIA","CHI",0,16
2010,11,"MIN","L",3,2,"MIN","GNB",3,31
2010,11,"NOR","W",34,2,"NOR","SEA",34,19
2010,11,"NWE","W",31,NA,"NWE","IND",31,28
2010,11,"NYG","L",17,5,"PHI","NYG",27,17
2010,11,"NYJ","W",30,2,"NYJ","HOU",30,27
2010,11,"OAK","L",3,3,"PIT","OAK",35,3
2010,11,"PHI","W",27,2,"PHI","NYG",27,17
2010,11,"PIT","W",35,1,"PIT","OAK",35,3
2010,11,"SDG","W",35,1,"SDG","DEN",35,14
2010,11,"SEA","L",19,2,"NOR","SEA",34,19
2010,11,"SFO","L",0,2,"SFO","TAM",0,21
2010,11,"STL","L",17,1,"STL","ATL",17,34
2010,11,"TAM","W",21,NA,"SFO","TAM",0,21
2010,11,"TEN","L",16,2,"TEN","WAS",16,19
2010,11,"WAS","W",19,1,"TEN","WAS",16,19
2010,12,"ARI","L",6,2,"ARI","SFO",6,27
2010,12,"ATL","W",20,NA,"ATL","GNB",20,17
2010,12,"BAL","W",17,1,"BAL","TAM",17,10
2010,12,"BUF","L",16,2,"BUF","PIT",16,19
2010,12,"CAR","L",23,1,"CLE","CAR",24,23
2010,12,"CHI","W",31,NA,"CHI","PHI",31,26
2010,12,"CIN","L",10,3,"NYJ","CIN",26,10
2010,12,"CLE","W",24,3,"CLE","CAR",24,23
2010,12,"DAL","L",27,3,"DAL","NOR",27,30
2010,12,"DEN","L",33,2,"DEN","STL",33,36
2010,12,"DET","L",24,2,"DET","NWE",24,45
2010,12,"GNB","L",17,1,"ATL","GNB",20,17
2010,12,"HOU","W",20,NA,"HOU","TEN",20,0
2010,12,"IND","L",14,5,"IND","SDG",14,36
2010,12,"JAX","L",20,2,"NYG","JAX",24,20
2010,12,"KAN","W",42,1,"SEA","KAN",24,42
2010,12,"MIA","W",33,1,"OAK","MIA",17,33
2010,12,"MIN","W",17,NA,"WAS","MIN",13,17
2010,12,"NOR","W",30,2,"DAL","NOR",27,30
2010,12,"NWE","W",45,NA,"DET","NWE",24,45
2010,12,"NYG","W",24,NA,"NYG","JAX",24,20
2010,12,"NYJ","W",26,1,"NYJ","CIN",26,10
2010,12,"OAK","L",17,3,"OAK","MIA",17,33
2010,12,"PHI","L",26,1,"CHI","PHI",31,26
2010,12,"PIT","W",19,1,"BUF","PIT",16,19
2010,12,"SDG","W",36,NA,"IND","SDG",14,36
2010,12,"SEA","L",24,3,"SEA","KAN",24,42
2010,12,"SFO","W",27,1,"ARI","SFO",6,27
2010,12,"STL","W",36,NA,"DEN","STL",33,36
2010,12,"TAM","L",10,NA,"BAL","TAM",17,10
2010,12,"TEN","L",0,3,"HOU","TEN",20,0
2010,12,"WAS","L",13,1,"WAS","MIN",13,17
2010,13,"ARI","L",6,2,"ARI","STL",6,19
2010,13,"ATL","W",28,2,"TAM","ATL",24,28
2010,13,"BAL","L",10,1,"BAL","PIT",10,13
2010,13,"BUF","L",14,5,"MIN","BUF",38,14
2010,13,"CAR","L",14,1,"SEA","CAR",31,14
2010,13,"CHI","W",24,1,"DET","CHI",20,24
2010,13,"CIN","L",30,NA,"CIN","NOR",30,34
2010,13,"CLE","W",13,NA,"MIA","CLE",10,13
2010,13,"DAL","W",38,NA,"IND","DAL",35,38
2010,13,"DEN","L",6,1,"KAN","DEN",10,6
2010,13,"DET","L",20,NA,"DET","CHI",20,24
2010,13,"GNB","W",34,NA,"GNB","SFO",34,16
2010,13,"HOU","L",24,2,"PHI","HOU",34,24
2010,13,"IND","L",35,4,"IND","DAL",35,38
2010,13,"JAX","W",17,NA,"TEN","JAX",6,17
2010,13,"KAN","W",10,1,"KAN","DEN",10,6
2010,13,"MIA","L",10,3,"MIA","CLE",10,13
2010,13,"MIN","W",38,4,"MIN","BUF",38,14
2010,13,"NOR","W",34,1,"CIN","NOR",30,34
2010,13,"NWE","W",45,NA,"NWE","NYJ",45,3
2010,13,"NYG","W",31,1,"NYG","WAS",31,7
2010,13,"NYJ","L",3,3,"NWE","NYJ",45,3
2010,13,"OAK","W",28,1,"SDG","OAK",13,28
2010,13,"PHI","W",34,1,"PHI","HOU",34,24
2010,13,"PIT","W",13,1,"BAL","PIT",10,13
2010,13,"SDG","L",13,2,"SDG","OAK",13,28
2010,13,"SEA","W",31,2,"SEA","CAR",31,14
2010,13,"SFO","L",16,1,"GNB","SFO",34,16
2010,13,"STL","W",19,1,"ARI","STL",6,19
2010,13,"TAM","L",24,1,"TAM","ATL",24,28
2010,13,"TEN","L",6,2,"TEN","JAX",6,17
2010,13,"WAS","L",7,6,"NYG","WAS",31,7
2010,14,"ARI","W",43,1,"ARI","DEN",43,13
2010,14,"ATL","W",31,1,"CAR","ATL",10,31
2010,14,"BAL","W",34,NA,"HOU","BAL",28,34
2010,14,"BUF","W",13,1,"BUF","CLE",13,6
2010,14,"CAR","L",10,2,"CAR","ATL",10,31
2010,14,"CHI","L",7,4,"CHI","NWE",7,36
2010,14,"CIN","L",7,3,"PIT","CIN",23,7
2010,14,"CLE","L",6,3,"BUF","CLE",13,6
2010,14,"DAL","L",27,2,"DAL","PHI",27,30
2010,14,"DEN","L",13,6,"ARI","DEN",43,13
2010,14,"DET","W",7,2,"DET","GNB",7,3
2010,14,"GNB","L",3,3,"DET","GNB",7,3
2010,14,"HOU","L",28,2,"HOU","BAL",28,34
2010,14,"IND","W",30,NA,"TEN","IND",28,30
2010,14,"JAX","W",38,1,"JAX","OAK",38,31
2010,14,"KAN","L",0,NA,"SDG","KAN",31,0
2010,14,"MIA","W",10,3,"NYJ","MIA",6,10
2010,14,"MIN","L",3,1,"MIN","NYG",3,21
2010,14,"NOR","W",31,3,"NOR","STL",31,13
2010,14,"NWE","W",36,NA,"CHI","NWE",7,36
2010,14,"NYG","W",21,2,"MIN","NYG",3,21
2010,14,"NYJ","L",6,2,"NYJ","MIA",6,10
2010,14,"OAK","L",31,2,"JAX","OAK",38,31
2010,14,"PHI","W",30,2,"DAL","PHI",27,30
2010,14,"PIT","W",23,NA,"PIT","CIN",23,7
2010,14,"SDG","W",31,2,"SDG","KAN",31,0
2010,14,"SEA","L",21,5,"SFO","SEA",40,21
2010,14,"SFO","W",40,NA,"SFO","SEA",40,21
2010,14,"STL","L",13,3,"NOR","STL",31,13
2010,14,"TAM","W",17,2,"WAS","TAM",16,17
2010,14,"TEN","L",28,2,"TEN","IND",28,30
2010,14,"WAS","L",16,1,"WAS","TAM",16,17
2010,15,"ARI","L",12,2,"CAR","ARI",19,12
2010,15,"ATL","W",34,1,"SEA","ATL",18,34
2010,15,"BAL","W",30,NA,"BAL","NOR",30,24
2010,15,"BUF","W",17,1,"MIA","BUF",14,17
2010,15,"CAR","W",19,1,"CAR","ARI",19,12
2010,15,"CHI","W",40,1,"MIN","CHI",14,40
2010,15,"CIN","W",19,NA,"CIN","CLE",19,17
2010,15,"CLE","L",17,NA,"CIN","CLE",19,17
2010,15,"DAL","W",33,NA,"DAL","WAS",33,30
2010,15,"DEN","L",23,1,"OAK","DEN",39,23
2010,15,"DET","W",23,NA,"TAM","DET",20,23
2010,15,"GNB","L",27,2,"NWE","GNB",31,27
2010,15,"HOU","L",17,1,"TEN","HOU",31,17
2010,15,"IND","W",34,NA,"IND","JAX",34,24
2010,15,"JAX","L",24,2,"IND","JAX",34,24
2010,15,"KAN","W",27,1,"STL","KAN",13,27
2010,15,"MIA","L",14,2,"MIA","BUF",14,17
2010,15,"MIN","L",14,5,"MIN","CHI",14,40
2010,15,"NOR","L",24,1,"BAL","NOR",30,24
2010,15,"NWE","W",31,NA,"NWE","GNB",31,27
2010,15,"NYG","L",31,2,"NYG","PHI",31,38
2010,15,"NYJ","W",22,NA,"PIT","NYJ",17,22
2010,15,"OAK","W",39,3,"OAK","DEN",39,23
2010,15,"PHI","W",38,3,"NYG","PHI",31,38
2010,15,"PIT","L",17,NA,"PIT","NYJ",17,22
2010,15,"SDG","W",34,NA,"SDG","SFO",34,7
2010,15,"SEA","L",18,3,"SEA","ATL",18,34
2010,15,"SFO","L",7,1,"SDG","SFO",34,7
2010,15,"STL","L",13,2,"STL","KAN",13,27
2010,15,"TAM","L",20,NA,"TAM","DET",20,23
2010,15,"TEN","W",31,1,"TEN","HOU",31,17
2010,15,"WAS","L",30,3,"DAL","WAS",33,30
2010,16,"ARI","W",27,NA,"ARI","DAL",27,26
2010,16,"ATL","L",14,2,"ATL","NOR",14,17
2010,16,"BAL","W",20,1,"CLE","BAL",10,20
2010,16,"BUF","L",3,7,"BUF","NWE",3,34
2010,16,"CAR","L",3,2,"PIT","CAR",27,3
2010,16,"CHI","W",38,1,"CHI","NYJ",38,34
2010,16,"CIN","W",34,1,"CIN","SDG",34,20
2010,16,"CLE","L",10,4,"CLE","BAL",10,20
2010,16,"DAL","L",26,3,"ARI","DAL",27,26
2010,16,"DEN","W",24,1,"DEN","HOU",24,23
2010,16,"DET","W",34,NA,"MIA","DET",27,34
2010,16,"GNB","W",45,1,"GNB","NYG",45,17
2010,16,"HOU","L",23,1,"DEN","HOU",24,23
2010,16,"IND","W",31,2,"OAK","IND",26,31
2010,16,"JAX","L",17,2,"JAX","WAS",17,20
2010,16,"KAN","W",34,2,"KAN","TEN",34,14
2010,16,"MIA","L",27,3,"MIA","DET",27,34
2010,16,"MIN","W",24,1,"PHI","MIN",14,24
2010,16,"NOR","W",17,2,"ATL","NOR",14,17
2010,16,"NWE","W",34,NA,"BUF","NWE",3,34
2010,16,"NYG","L",17,6,"GNB","NYG",45,17
2010,16,"NYJ","L",34,2,"CHI","NYJ",38,34
2010,16,"OAK","L",26,NA,"OAK","IND",26,31
2010,16,"PHI","L",14,3,"PHI","MIN",14,24
2010,16,"PIT","W",27,2,"PIT","CAR",27,3
2010,16,"SDG","L",20,2,"CIN","SDG",34,20
2010,16,"SEA","L",15,NA,"TAM","SEA",38,15
2010,16,"SFO","L",17,2,"STL","SFO",25,17
2010,16,"STL","W",25,1,"STL","SFO",25,17
2010,16,"TAM","W",38,NA,"TAM","SEA",38,15
2010,16,"TEN","L",14,2,"KAN","TEN",34,14
2010,16,"WAS","W",20,1,"JAX","WAS",17,20
2010,17,"ARI","L",7,2,"SFO","ARI",38,7
2010,17,"ATL","W",31,1,"ATL","CAR",31,10
2010,17,"BAL","W",13,2,"BAL","CIN",13,7
2010,17,"BUF","L",7,6,"NYJ","BUF",38,7
2010,17,"CAR","L",10,2,"ATL","CAR",31,10
2010,17,"CHI","L",3,2,"GNB","CHI",10,3
2010,17,"CIN","L",7,5,"BAL","CIN",13,7
2010,17,"CLE","L",9,3,"CLE","PIT",9,41
2010,17,"DAL","W",14,1,"PHI","DAL",13,14
2010,17,"DEN","L",28,2,"DEN","SDG",28,33
2010,17,"DET","W",20,2,"DET","MIN",20,13
2010,17,"GNB","W",10,2,"GNB","CHI",10,3
2010,17,"HOU","W",34,NA,"HOU","JAX",34,17
2010,17,"IND","W",23,1,"IND","TEN",23,20
2010,17,"JAX","L",17,2,"HOU","JAX",34,17
2010,17,"KAN","L",10,2,"KAN","OAK",10,31
2010,17,"MIA","L",7,2,"NWE","MIA",38,7
2010,17,"MIN","L",13,1,"DET","MIN",20,13
2010,17,"NOR","L",13,3,"NOR","TAM",13,23
2010,17,"NWE","W",38,1,"NWE","MIA",38,7
2010,17,"NYG","W",17,1,"WAS","NYG",14,17
2010,17,"NYJ","W",38,1,"NYJ","BUF",38,7
2010,17,"OAK","W",31,1,"KAN","OAK",10,31
2010,17,"PHI","L",13,4,"PHI","DAL",13,14
2010,17,"PIT","W",41,NA,"CLE","PIT",9,41
2010,17,"SDG","W",33,1,"DEN","SDG",28,33
2010,17,"SEA","W",16,1,"SEA","STL",16,6
2010,17,"SFO","W",38,NA,"SFO","ARI",38,7
2010,17,"STL","L",6,1,"SEA","STL",16,6
2010,17,"TAM","W",23,2,"NOR","TAM",13,23
2010,17,"TEN","L",20,1,"IND","TEN",23,20
2010,17,"WAS","L",14,4,"WAS","NYG",14,17
